sample_id	x_2d	y_2d	x_3d	y_3d	z_3d	clust	member_prob	knn_clust
TCGA-06-0124-01A-01D-1490-08	9.64243711840496	-3.2936896158209	3.73690617090043	10.6583930641717	3.70065766102389	1	0.664083604304192	1
TCGA-81-5911-01A-12D-1845-08	-6.19244771330569	3.32884432765228	-3.8214053310742	-6.4219548793892	-0.753352260335108	11	0.329529139465108	11
TCGA-BR-7197-01A-11D-2201-08	-5.84882452867966	1.3157100319481	-3.5631780952624	-4.66630156033376	-1.75297027336155	10	0.0274367835811172	10
TCGA-BR-6705-01A-12D-1882-08	-5.70154956949478	3.06640931724458	-3.25536786706366	-6.00918095784882	-0.736554207705093	0	0	11
TCGA-39-5034-01A-01D-1441-08	-4.17370157647627	-1.18431595696351	-1.8903337687308	-4.94811453700945	-4.01444892541244	8	0.117810469630426	8
TCGA-IN-7806-01A-11D-2053-08	-1.01627064376939	3.28333589468426	-0.00913839715685727	-1.91595201845043	1.07698934094168	4	0.17431192477834	4
TCGA-68-8251-01A-11D-2293-08	-4.4022098375734	-1.64709990480107	-1.55153508124433	-5.20513966501043	-4.47609185889659	8	0.455828849699365	8
TCGA-50-5941-01A-11D-1753-08	-4.07939882462845	-1.91618729864808	-1.92171569687971	-5.31498587546694	-4.91943216620758	8	0.309096429554116	8
TCGA-06-0125-01A-01D-1490-08	8.62482496648526	-1.92202456784536	3.79177431411116	9.01003300737638	2.73965623328015	1	0.540760200869091	1
TCGA-02-2470-01A-01D-1494-08	-7.92031518778657	-2.566838795599	0.947961123508891	-6.48798076147686	-3.14522840212464	6	0.521532536384419	6
TCGA-CN-4740-01A-01D-1434-08	-2.05630902816364	1.35339960937982	-1.28404812280817	-2.63800259052129	-1.09821969174388	5	0.570499461630592	5
TCGA-EQ-5647-01A-01D-1600-08	8.79298218536774	-3.61869560369276	4.20513078699514	10.3059931380026	3.11879329050731	1	0.731686858930771	1
TCGA-D7-6526-01A-11D-1800-08	-0.135698453522188	3.47003432324336	-0.66009523041537	-1.34192343187943	1.30225316898748	4	0.2084777570791	4
TCGA-90-7769-01A-11D-2122-08	-3.85327230864154	-2.3515213151505	-1.93880849532096	-5.14374914626193	-5.28293293313721	8	0.389657552819612	8
TCGA-85-7710-01A-11D-2122-08	-4.65273524034973	1.58800487678816	-2.6961588982852698	-4.2776249767436	-1.62044371295991	0	0	10
TCGA-19-1787-01B-01D-1495-08	-3.852821490731	-2.49304933119334	-1.73555102948688	-5.21596025590399	-5.41990216789137	8	0.438016817692008	8
TCGA-14-1453-01A-01W-0611-08	-7.26977003147397	2.06523334641977	-4.96356903537197	-5.46091091944797	-1.86759349910081	9	0.327913571406875	9
TCGA-HF-7133-01A-11D-2053-08	9.41490303351535	-4.38962524593301	4.09427138351545	11.0362593071187	3.42504191245205	1	0.731356703165567	1
TCGA-BR-4363-01A-01D-1158-08	-4.58346580142854	-1.50821211786064	-1.47535038449424	-5.18131144997202	-4.25338140948587	8	0.351743732370217	8
TCGA-21-5786-01A-01D-1632-08	-4.53573232274691	0.978649047596006	-1.82320382476785	-4.79775666029592	-1.9585629435963	0	0	12
TCGA-BR-4279-01A-01D-1126-08	9.42821344206194	-5.3405848652	4.01420681226819	11.7413285949522	3.98495735338267	1	0.813337803440541	1
TCGA-77-8140-01A-11D-2244-08	-6.04229129002149	-1.45282139774483	-0.808261902180781	-5.79858312911843	-3.31765338426601	0	0	7
TCGA-22-4609-01A-21D-2122-08	-7.06589975767859	-2.28859929355957	0.388988749859965	-6.12083297215115	-3.33625457912472	6	0.258389211513259	6
TCGA-44-5643-01A-01D-1625-08	-7.85195166317226	1.89062788192768	-5.08282048562926	-5.41250884974384	-1.71733759043696	9	0.500074124300315	9
TCGA-G9-7510-01A-11D-2260-08	-0.150454620998294	4.92334945693062	0.268242507009184	-1.30390043651235	2.55692653497074	4	0.694146578091745	4
TCGA-EJ-5501-01A-01D-1576-08	9.42267928624983	-5.50188666565962	4.14404123078517	11.7771348874883	4.20377227280037	1	0.855066378087624	1
TCGA-CH-5740-01A-11D-1576-08	8.72930294158307	-5.01263100206983	4.26821826501776	11.6205609893205	3.78192130761797	1	0.836164885471479	1
